Price,Close,High,Low,Open,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Date,,,,,
2018-01-02,41.251197814941406,42.28623587637701,40.844256572083914,42.0827669422829,25380000
2018-01-03,42.20661544799805,42.525089722022884,41.96775974247942,42.04737831098563,24165000
2018-01-04,42.622406005859375,42.63125101451579,42.21546811427512,42.454323844031826,19815100
2018-01-05,42.878944396972656,43.02048812273963,42.710858902539705,42.834709240752225,14496400
2018-01-08,43.33012008666992,43.40973865457312,42.41008405193727,42.72855832355004,15075000
2018-01-09,43.56990051269531,43.836328081931555,43.44556448509541,43.73863718272251,14153700
2018-01-10,43.33900451660156,43.756409954005576,43.143626059191924,43.39229139833755,13476600
2018-01-11,43.47221755981445,43.53438389107267,43.01928756029202,43.40116838819879,11687800
2018-01-12,43.96955108642578,44.253744403669764,43.56991132728111,43.67648170386561,15978200
2018-01-16,44.04059982299805,44.45800525985257,43.907384312739026,44.27150286792771,17152600
2018-01-17,44.64448928833008,44.66225157626047,44.2714880174118,44.324774881202984,23183100
2018-01-18,44.60897445678711,45.008617552993414,44.49352125392512,44.57344987316638,17119200
2018-01-19,44.919803619384766,44.9375625210667,44.6444932139703,44.848754461415744,14011500
2018-01-22,45.035255432128906,45.0619005614633,44.644495209266026,44.786590143744384,16840000
2018-01-23,45.399383544921875,45.53259905642402,44.910932315766,45.07078957444409,14141400
2018-01-24,45.692466735839844,46.18091807639315,45.47932254638846,45.612538088272075,17205600
2018-01-25,45.825660705566406,46.225303784820596,45.77237722020626,45.77237722020626,13904300
2018-01-26,46.84697723388672,46.84697723388672,45.96776233165651,46.05657379985765,14909200
2018-01-29,46.127620697021484,46.882502949753224,46.07433720262923,46.775929185346335,12234900
2018-01-30,45.25728225708008,46.17202164011356,45.070783277283134,45.94999807717129,16863500
2018-01-31,45.8167839050293,46.04768692650873,45.16847548908651,45.16847548908651,16806800
2018-02-01,45.852317810058594,46.16314951519963,45.52372042141064,45.61253189988772,11674100
2018-02-02,44.5201530456543,45.65691227841627,44.440224450362614,45.51481737432103,17562200
2018-02-05,42.708457946777344,45.026384770536446,42.68181620005266,44.4402426279155,19725800
2018-02-06,43.87186050415039,43.96954803301252,41.57169609341574,42.03350554362701,25921200
2018-02-07,43.40117645263672,44.271508639780514,43.35677240603163,43.69424925829117,15138000
2018-02-08,41.59834289550781,43.62319709519958,41.57170114692598,43.59655534661775,21255400
2018-02-09,42.38874816894531,42.7617496038045,40.7812959767452,42.25553603263321,23191000
2018-02-12,42.761741638183594,43.06369383384639,42.37986082049797,42.82390796777791,16261600
2018-02-13,43.063697814941406,43.23243452689502,42.424268779645715,42.63740953287015,12633100
2018-02-14,43.916259765625,43.97842608987143,42.75285512022224,42.79725915356818,14271400
2018-02-15,44.97309875488281,45.017502796215645,43.89850537069667,44.13829125926742,14132500
2018-02-16,45.035255432128906,45.41713620375397,44.8398770146027,44.89316049765054,11098800
2018-02-20,44.307029724121094,44.680031139256464,44.102768415661075,44.582340211773115,14144900
2018-02-21,43.898502349853516,44.70666804261812,43.898502349853516,44.28926262962827,13050800
2018-02-22,44.04059982299805,44.45800525985257,43.88074256581168,44.04059982299805,9513200
2018-02-23,44.848758697509766,44.91092502269928,44.06723482508499,44.218212606124276,8866800
2018-02-26,45.44377899169922,45.52370760592194,44.848757498560445,44.928686112783176,12956000
2018-02-27,45.05302047729492,45.64804538092706,44.88428379097481,45.354972655001376,14339600
2018-02-28,44.9997444152832,45.73686443919054,44.9997444152832,45.34610409854552,14947900
2018-03-01,44.14715576171875,45.25727335814787,43.88960766627278,45.25727335814787,16539800
2018-03-02,44.68891143798828,44.7599606185241,43.65872203489868,43.8096998496316,17291000
2018-03-05,45.550357818603516,45.727977357563745,44.27149984833859,44.315907273936844,18771500
2018-03-06,45.73685836791992,45.99440653879451,45.48819303759193,45.79014524776636,13907100
2018-03-07,45.9322395324707,46.01216815716244,45.3194522805637,45.34609741400161,11727300
2018-03-08,46.29636001586914,46.323001762615895,45.710217872762634,46.127619918976684,15864400
2018-03-09,47.042362213134766,47.06900396146616,46.35852910753459,46.491741237002884,16218600
2018-03-12,46.980194091796875,47.459762482614295,46.77592940297227,47.05123988058748,14108400
2018-03-13,46.69600296020508,47.49528584955436,46.482858823691934,47.28214510085233,12864400
2018-03-14,46.465087890625,47.20220769670846,46.340755245697785,46.962421858144346,10885500
2018-03-15,46.509498596191406,46.77592621466575,46.27859556359657,46.376286480859726,14155200
2018-03-16,46.42068099975586,46.793678911566595,46.40291871045864,46.53613418628264,21011500
2018-03-19,46.136497497558594,46.69599783010321,45.74573385484964,46.562782335941385,25777400
2018-03-20,41.78484344482422,42.40651024110428,41.234225831118565,41.562819830996446,68601000
2018-03-21,41.75819778442383,42.68181674452109,41.7493149435282,41.997983671438185,34597700
2018-03-22,40.75464630126953,41.75819379448396,40.61255135081703,41.49176618586186,25610100
2018-03-23,39.777740478515625,41.10099895422645,39.751095348504755,40.83457136879163,21398900
2018-03-26,41.27861404418945,41.420708967027224,40.31059132366646,40.45268624650423,20754800
2018-03-27,40.30173110961914,41.5805860255707,39.964254236369165,41.41184928285162,18925300
2018-03-28,39.94647979736328,40.283956568037496,39.529074406998085,40.21290740039628,22156900
2018-03-29,40.630313873291016,41.109885604214305,39.973122606343075,40.23955360428548,14256400
2018-04-02,39.973121643066406,40.71912096614406,39.4491458877165,40.54150482221049,15343300
2018-04-03,39.86654281616211,40.25730638060946,39.33368772185582,40.25730638060946,15734600
2018-04-04,40.41716766357422,40.51485857272925,39.111671425059825,39.13831316835276,18505900
2018-04-05,40.81681442260742,41.01219625848784,40.45269588434637,40.61255313410108,12313000
2018-04-06,39.81326675415039,40.63031183595935,39.609002095887455,40.41716772585531,13893600
2018-04-09,39.87542724609375,40.54149783447297,39.857664957199745,40.06192619776548,15200000
2018-04-10,40.692481994628906,40.914505577483844,40.37276749326802,40.452696118608245,14868900
2018-04-11,40.5059814453125,40.84345822690196,40.28395787096881,40.31948245593841,14911400
2018-04-12,40.745765686035156,41.00331044725931,40.541504412328045,40.57702560806916,13970300
2018-04-13,40.92338562011719,41.323025331684654,40.50598022878759,41.12764689584145,12493600
2018-04-16,41.066078186035156,41.36928064164348,40.6647803180479,41.04824234725368,11639000
2018-04-17,41.61004638671875,41.85082503242646,41.36926774101104,41.38710357423058,10762700
2018-04-18,41.98460006713867,42.17187124881127,41.62789013856782,41.62789013856782,11312900
2018-04-19,41.75272750854492,42.01134197420414,41.645715916555204,41.904330382214425,8563200
2018-04-20,41.22658920288086,41.5743794859355,41.00364636483683,41.440615824211726,15675600
2018-04-23,40.8431282043457,41.44061679323058,40.77178826345907,41.36035723358449,14904400
2018-04-24,40.60234832763672,41.35143639495619,40.37940549095637,40.95905822706036,13357000
2018-04-25,40.79854202270508,40.87880158570851,40.17430135510484,40.50425582441318,12637500
2018-04-26,40.985809326171875,41.20875215766999,40.93230522378842,41.10174055106543,12175800
2018-04-27,40.60234832763672,41.12849355827584,40.54884422400957,41.12849355827584,14420800
2018-04-30,40.72718811035156,41.039310064090806,40.629096138208794,40.71827189537024,13896600
2018-05-01,40.97690963745117,40.97690963745117,40.477516268807264,40.477516268807264,8838000
2018-05-02,40.584510803222656,41.09282357938692,40.5488425362351,40.92338485338631,10715200
2018-05-03,40.18321228027344,40.47749501305692,39.67490295850788,40.45074296512312,15370200
2018-05-04,40.762855529785156,40.95012664142807,39.95134397749578,40.067275171204756,10571800
2018-05-07,41.08389663696289,41.235499501523684,40.825282186841925,40.96796543486781,9006000
2018-05-08,40.96796798706055,41.01255926883909,40.620177760945886,40.914463891865786,9830600
2018-05-09,41.53871154785156,41.62788732304383,41.00364669118468,41.22658953100311,11822400
2018-05-10,41.850830078125,42.00242957601245,41.56546351588223,41.734898849139576,10974200
2018-05-11,41.75272750854492,42.047013638813105,41.592208419641764,42.01134197420414,9498100
2018-05-14,41.75272750854492,42.145105613731985,41.63679629948438,41.74381129331127,9689500
2018-05-15,41.74381637573242,41.75273259205165,41.244423215916015,41.476282260429386,11304900
2018-05-16,41.672481536865234,41.850836516163284,41.422786606950936,41.850836516163284,9874200
2018-05-17,41.50304412841797,41.966765690962305,41.396029105019814,41.63680780490849,10162300
2018-05-18,41.30685043334961,41.72598407443306,41.23551049124227,41.63680489450154,13517300
2018-05-21,42.10052490234375,42.171868243709305,41.45845183924254,41.494120108087564,13416300
