Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,79.05036926269531,79.38147085889692,78.6364957759161,79.21592006079612,22483800
2018-01-03,79.41828155517578,79.56544097743182,79.06878845273889,79.15156036504732,26061400
2018-01-04,80.11729431152344,80.62314617768311,79.62064166573462,79.63903308952717,21912000
2018-01-05,81.11054992675781,81.31289054929769,80.41155696260498,80.62309679988165,23407100
2018-01-08,81.19334411621094,81.4692644985637,80.5679306642319,81.11976441199062,22113000
2018-01-09,81.13815307617188,81.60721486291023,80.80705146399727,81.5336351675501,19484300
2018-01-10,80.770263671875,81.11056450886657,80.39318000321322,80.80705352049134,18652200
2018-01-11,81.00938415527344,81.05536619764442,80.23681146382096,81.05536619764442,17808900
2018-01-12,82.4073715209961,82.5729223276381,81.34968620172472,81.55202685617006,24271500
2018-01-16,81.2577133178711,83.50184486629178,80.94501014378406,82.86723228518525,36599700
2018-01-17,82.9040298461914,83.03279081420175,81.62561236598411,81.92912336927127,25621200
2018-01-18,82.86722564697266,83.39146864508182,82.46255139627392,82.59131234198878,24159700
2018-01-19,82.7752685546875,83.33630149180276,82.46256535272632,82.90402952219463,36875000
2018-01-22,84.25605773925781,84.2652569594536,82.53616844399693,82.77529905044395,23601600
2018-01-23,84.52275085449219,84.89064235342495,84.19164920714736,84.52275085449219,23412800
2018-01-24,84.44915008544922,85.92990791199175,84.22841804792992,85.120552429791,33277500
2018-01-25,84.9182357788086,85.75518212486476,84.55034426778468,85.04699675512492,26383200
2018-01-26,86.50935363769531,86.50935363769531,85.14816421499522,85.64481668553067,29172200
2018-01-29,86.38058471679688,87.7877630786822,86.19664249290906,87.50265052657227,31569900
2018-01-30,85.2953109741211,86.14146347007718,84.70668742203196,85.81036184490877,38635100
2018-01-31,87.3830795288086,87.7417717392663,86.00349194491115,86.22422399359006,48756300
2018-02-01,86.69329833984375,88.35799868766227,86.06788493021335,87.18075156763948,47227900
2018-02-02,84.41238403320312,86.42658461695098,84.15486208069503,86.12307359423203,47867800
2018-02-05,80.9358139038086,85.7551717669723,80.9358139038086,83.29030806286028,51031500
2018-02-06,83.9985122680664,84.13647246470667,78.40658083089811,79.91492974241827,67998600
2018-02-07,82.41658782958984,84.40319090435028,82.03949707411019,83.22594359827781,41107600
2018-02-08,78.18584442138672,82.66490183812635,77.95591311196242,82.50855023178504,55628700
2018-02-09,81.10136413574219,81.79115799933142,77.10056113031386,79.37228337711242,63499100
2018-02-12,81.97511291503906,82.57293575943311,80.87144536919402,81.61642061179207,35720300
2018-02-13,82.6189193725586,82.77527097811672,80.75187827209699,81.7911652593881,26407700
2018-02-14,83.91256713867188,84.07889560579135,81.69486364362217,81.78726678093133,34960900
2018-02-15,85.62206268310547,85.67750315925178,83.737008945143,84.28219242700305,27823900
2018-02-16,85.01221466064453,86.39828337793764,84.8274083183028,85.42803245586843,30596900
2018-02-20,85.67749786376953,85.99166994239121,84.09738094209028,84.53168344481469,30911700
2018-02-21,84.54093933105469,86.26890733235575,84.54093933105469,85.91777250344242,26922500
2018-02-22,84.7626953125,85.68674079609904,84.42079594560164,85.0583895852554,24392800
2018-02-23,86.91571807861328,86.92496050765173,85.3448435376494,86.4906579916455,26329200
2018-02-26,88.17242431640625,88.20014455480381,87.09129271945304,87.22990096134889,30199800
2018-02-27,87.04507446289062,88.5605083653936,87.04507446289062,88.46810523473503,25869100
2018-02-28,86.64775848388672,88.44040932124332,86.51839265540829,87.63648705863406,31167300
2018-03-01,85.79763793945312,87.38699759927515,84.86434985085366,86.85104942563119,37135600
2018-03-02,85.98242950439453,86.07483263679295,83.95876777030598,84.62408160342589,32830400
2018-03-05,86.52761840820312,87.10976452415015,85.25243818045402,85.3263564611165,23901600
2018-03-06,86.2319564819336,87.31308840990583,85.88082160487454,87.17448012557114,22175800
2018-03-07,86.73089599609375,86.80482131511762,85.40951088064443,86.08406707940098,26716100
2018-03-08,87.25762176513672,87.87673059305398,86.64774831680646,87.10977109284765,25887800
2018-03-09,89.20733642578125,89.20733642578125,87.78430578081921,88.05227977077047,36937300
2018-03-12,89.41988372802734,89.82646602125318,88.74533443234772,89.17039453439838,26073700
2018-03-13,87.23914337158203,89.85418690852516,86.83256107541916,89.63241795148544,35387800
2018-03-14,86.72167205810547,88.16318788678146,86.39825753080598,87.89521383561674,32132000
2018-03-15,87.0266342163086,87.39625394837304,85.77917378926234,86.42600303294262,27611000
2018-03-16,87.41470336914062,88.13545773510587,86.78635214370031,87.48862870152365,49081300
2018-03-19,85.8345947265625,86.76788275117158,85.11384029069131,86.6200320720655,33344100
2018-03-20,86.05636596679688,86.6477545990143,85.93624257428378,85.98244767520114,23075200
2018-03-21,85.45574951171875,86.90650097997455,85.20625322455425,85.87156725711397,24457100
2018-03-22,82.97004699707031,84.78117534649422,82.84992361901482,84.33763040076025,38604700
2018-03-23,80.55828857421875,83.5891567465144,80.46588543236248,82.70207389486015,44068900
2018-03-26,86.65701293945312,86.8603041409601,83.53374071150105,83.72778948114592,56396800
2018-03-27,82.67438507080078,87.91372345880171,81.78730188208453,87.72891710486894,56569000
2018-03-28,82.6004409790039,84.30068865926589,82.11994033778943,82.99778089477907,52501100
2018-03-29,84.33763885498047,85.28016931543144,81.68563249350872,83.33043253439982,45867500
2018-04-02,81.79651641845703,83.97726467865606,80.8632354040657,83.59840963467443,48515400
2018-04-03,82.89613342285156,83.21031260604194,81.21437064198659,82.7760100277572,37213800
2018-04-04,85.31712341308594,85.71446326337075,81.06651548788827,81.17739643686504,35560000
2018-04-05,85.36334228515625,86.0009360969614,84.45778141467449,85.41878982308026,29771900
2018-04-06,83.37661743164062,85.43723467348771,82.68358339919841,84.5409095302107,38026000
2018-04-09,83.87561798095703,86.09332888305069,83.73701677762692,84.12511424676845,31533900
2018-04-10,85.82534790039062,86.19496752931434,84.67953339564434,85.37256755616079,26812000
2018-04-11,84.8828125,86.2041977272226,84.5316777797945,85.02142072241773,24872100
2018-04-12,86.47217559814453,87.00812365543088,85.4095219121202,85.4095219121202,26758900
2018-04-13,86.01016235351562,87.02661105878639,85.41877375954326,86.90648767404167,23346100
2018-04-16,87.01736450195312,87.47015188047808,86.32433036533374,86.92496136038544,20288100
2018-04-17,88.77307891845703,89.20738156850166,87.673462170464,87.78435020342538,26771000
2018-04-18,89.1149673461914,89.37369900776694,88.26483996541728,88.91167616926518,21043300
2018-04-19,88.81002044677734,89.69710334948749,88.0985014087263,89.11495717737064,23552500
2018-04-20,87.78433990478516,88.81003117713907,86.90649932570095,88.62522486046105,31154400
2018-04-23,88.10775756835938,88.97636279695377,87.44244352517299,88.46813483343378,22331800
2018-04-24,86.04712677001953,89.14267804665059,85.39105525556225,88.93014446172948,34524800
2018-04-25,85.29863739013672,86.21344750614871,83.4228261632135,86.21344750614871,33729300
2018-04-26,87.10054016113281,87.92294018049013,86.02864388202394,86.44446863164036,42529000
2018-04-27,88.54205322265625,90.46406985190922,86.77712971063046,90.18685333906953,48272800
2018-04-30,86.41674041748047,89.07799622685539,86.07484806134876,89.01331331759467,41523600
